startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201001085,201001095,801000003,R_000149,,,4.0
201001085,201001096,801000003,R_000150,,,5.0
201001085,770000000,801000004,R_000151,,,
201001085,620000000,801000005,R_000152,,,
201001097,201001098,801000001,R_000153,200,g,
201001097,201001099,801000001,R_000154,40,g,
201001097,201001100,801000001,R_000155,250,g,
201001097,201001101,801000001,R_000156,6,g,
201001097,201001102,801000003,R_000157,,,1.0
201001097,201001103,801000003,R_000158,,,2.0
201001097,201001104,801000003,R_000159,,,3.0
201001097,201001105,801000003,R_000160,,,4.0
201001097,201001106,801000003,R_000161,,,5.0
201001097,201001107,801000003,R_000162,,,6.0
201001097,770000000,801000004,R_000163,,,
201001097,640000000,801000005,R_000164,,,
201001108,201001109,801000001,R_000165,20,g,
201001108,201001110,801000001,R_000166,75,g,
201001108,201001111,801000001,R_000167,40,g,
201001108,201001112,801000001,R_000168,60,g,
201001108,201001113,801000001,R_000169,75,g,
201001108,201001114,801000003,R_000170,,,1.0
201001108,201001115,801000003,R_000171,,,2.0
201001108,201001116,801000003,R_000172,,,3.0
201001108,201001117,801000003,R_000173,,,4.0
201001108,201001118,801000003,R_000174,,,5.0
201001108,201001119,801000003,R_000175,,,6.0
201001108,201001120,801000003,R_000176,,,7.0
201001108,201001121,801000003,R_000177,,,8.0
201001108,770000000,801000004,R_000178,,,
201001108,630000000,801000005,R_000179,,,
201001122,201001123,801000001,R_000001,3,个,
201001122,201001124,801000001,R_000002,50,克,
201001122,201001125,801000001,R_000003,10,克,
201001122,201001126,801000001,R_000004,10,克,
201001122,201001127,801000001,R_000005,1,克,
201001122,201001128,801000003,R_000006,,,1.0
201001122,201001129,801000003,R_000007,,,2.0
201001122,201001130,801000003,R_000008,,,3.0
201001122,201001131,801000003,R_000009,,,4.0
201001122,201001132,801000003,R_000010,,,5.0
201001122,201001133,801000003,R_000011,,,6.0
201001122,201001134,801000003,R_000012,,,7.0
201001122,201001135,801000003,R_000013,,,8.0
201001122,770000000,801000004,R_000014,,,
201001122,640000000,801000005,R_000015,,,
201001136,201001137,801000001,R_000016,25,克,
201001136,201001138,801000001,R_000017,120,毫升,
201001136,201001139,801000001,R_000018,500,毫升,
201001136,201001140,801000001,R_000019,100,克,
201001136,201001141,801000003,R_000020,,,1.0
201001136,201001142,801000003,R_000021,,,2.0
201001136,201001143,801000003,R_000022,,,3.0
201001136,201001144,801000003,R_000023,,,4.0
201001136,201001145,801000003,R_000024,,,5.0
201001136,201001146,801000003,R_000025,,,6.0
201001136,770000000,801000004,R_000026,,,
201001136,620000000,801000005,R_000027,,,
201001147,201001148,801000001,R_000028,10,毫升,
201001147,201001149,801000001,R_000029,10,毫升,
201001147,201001150,801000001,R_000030,10,毫升,
201001147,201001151,801000003,R_000031,,,1.0
201001147,201001152,801000003,R_000032,,,2.0
201001147,201001153,801000003,R_000033,,,3.0
201001147,201001154,801000003,R_000034,,,4.0
201001147,201001155,801000003,R_000035,,,5.0
201001147,780000000,801000004,R_000036,,,
201001147,630000000,801000005,R_000037,,,
201001156,201001157,801000001,R_000038,1,块,
201001156,201001158,801000001,R_000039,5,珠,
201001156,201001159,801000001,R_000040,20,毫升,
201001156,201001160,801000001,R_000041,45,毫升,
201001156,201001161,801000001,R_000042,10,毫升,
201001156,201001162,801000001,R_000043,1,杯,
201001156,201001163,801000001,R_000044,1,杯,
201001156,201001164,801000003,R_000045,,,1.0
201001156,201001165,801000003,R_000046,,,2.0
201001156,201001166,801000003,R_000047,,,3.0
201001156,201001167,801000003,R_000048,,,4.0
201001156,201001168,801000003,R_000049,,,5.0
201001156,201001169,801000003,R_000050,,,6.0
201001156,201001170,801000003,R_000051,,,7.0
201001156,201001171,801000003,R_000052,,,8.0
201001156,201001172,801000003,R_000053,,,9.0
201001156,201001173,801000003,R_000054,,,10.0
201001156,201001174,801000003,R_000055,,,11.0
201001156,780000000,801000004,R_000056,,,
201001156,630000000,801000005,R_000057,,,
201001175,201001176,801000001,R_000058,1000,g,
201001175,201001177,801000001,R_000059,300,g,
201001175,201001178,801000003,R_000060,,,1.0
201001175,201001179,801000003,R_000061,,,2.0
201001175,201001180,801000003,R_000062,,,3.0
201001175,201001181,801000003,R_000063,,,4.0
201001175,201001182,801000003,R_000064,,,5.0
201001175,201001183,801000003,R_000065,,,6.0
201001175,780000000,801000004,R_000066,,,
201001175,620000000,801000005,R_000067,,,
201001184,201001185,801000001,R_000068,100,毫升,
201001184,201001186,801000001,R_000069,500,毫升,
201001184,201001187,801000001,R_000070,300,克,
201001184,201001188,801000001,R_000071,1,个,
201001184,201001189,801000003,R_000072,,,1.0
201001184,201001190,801000003,R_000073,,,2.0
201001184,201001191,801000003,R_000074,,,3.0
201001184,201001192,801000003,R_000075,,,4.0
201001184,201001193,801000003,R_000076,,,5.0
201001184,201001194,801000003,R_000077,,,6.0
201001184,201001195,801000003,R_000078,,,7.0
201001184,201001196,801000003,R_000079,,,8.0
201001184,780000000,801000004,R_000080,,,
201001184,620000000,801000005,R_000081,,,
201001197,201001198,801000001,R_000082,4,克,
201001197,201001199,801000001,R_000083,11.5,克,
201001197,201001200,801000001,R_000084,6,克,
201001197,201001201,801000001,R_000085,190,毫升,
201001197,201001202,801000003,R_000086,,,1.0
201001197,201001203,801000003,R_000087,,,2.0
201001197,201001204,801000003,R_000088,,,3.0
201001197,201001205,801000003,R_000089,,,4.0
201001197,780000000,801000004,R_000090,,,
201001197,620000000,801000005,R_000091,,,
201001206,201001207,801000001,R_000092,24,g,
201001206,201001208,801000001,R_000093,50,ml,
201001206,201001209,801000001,R_000094,2,小块,
201001206,201001210,801000001,R_000095,1,粒,
201001206,201001211,801000001,R_000096,0.5,粒,
201001206,201001212,801000001,R_000097,150,ml,
201001206,201001213,801000001,R_000098,适量,,
201001206,201001214,801000001,R_000099,适量,,
201001206,201001215,801000003,R_000100,,,1.0
201001206,201001216,801000003,R_000101,,,2.0
201001206,201001217,801000003,R_000102,,,3.0
201001206,201001218,801000003,R_000103,,,4.0
201001206,201001219,801000003,R_000104,,,5.0
201001206,780000000,801000004,R_000105,,,
201001206,620000000,801000005,R_000106,,,
201001220,201001221,801000001,R_000107,1177,克,
201001220,201001222,801000001,R_000108,120,克,
201001220,201001223,801000001,R_000109,9,克,
201001220,201001224,801000001,R_000110,48,克,
201001220,201001225,801000003,R_000111,,,1.0
201001220,201001226,801000003,R_000112,,,2.0
201001220,201001227,801000003,R_000113,,,3.0
201001220,201001228,801000003,R_000114,,,4.0
201001220,201001229,801000003,R_000115,,,5.0
201001220,780000000,801000004,R_000116,,,
201001220,610000000,801000005,R_000117,,,
201001230,201001231,801000001,R_000118,15,毫升,
201001230,201001232,801000001,R_000119,15,毫升,
201001230,201001233,801000001,R_000120,15,毫升,
201001230,201001234,801000001,R_000121,15,毫升,
201001230,201001235,801000001,R_000122,15,毫升,
201001230,201001236,801000001,R_000123,1,个,
201001230,201001237,801000001,R_000124,30,毫升,
201001230,201001238,801000001,R_000125,20,毫升,
201001230,201001239,801000001,R_000126,75,毫升,
201001230,201001240,801000001,R_000127,100,克,
201001230,201001241,801000003,R_000128,,,1.0
201001230,201001242,801000003,R_000129,,,2.0
201001230,201001243,801000003,R_000130,,,3.0
201001230,201001244,801000003,R_000131,,,4.0
201001230,201001245,801000003,R_000132,,,5.0
201001230,201001246,801000003,R_000133,,,6.0
201001230,201001247,801000003,R_000134,,,7.0
201001230,780000000,801000004,R_000135,,,
201001230,620000000,801000005,R_000136,,,
201001248,201001249,801000001,R_000001,200,克,
201001248,201001250,801000001,R_000002,2000,毫升,
201001248,201001251,801000001,R_000003,10,毫升,
201001248,201001252,801000001,R_000004,10,克,
201001248,201001253,801000003,R_000005,,,1.0
201001248,201001254,801000003,R_000006,,,2.0
201001248,201001255,801000003,R_000007,,,3.0
201001248,201001256,801000003,R_000008,,,4.0
201001248,201001257,801000003,R_000009,,,5.0
201001248,780000000,801000004,R_000010,,,
201001248,620000000,801000005,R_000011,,,
201001258,201001259,801000001,R_000012,700,毫升,
201001258,201001260,801000001,R_000013,2,个,
201001258,201001261,801000001,R_000014,0.5,个,
201001258,201001262,801000001,R_000015,4,叶,
201001258,201001263,801000001,R_000016,12,克,
201001258,201001264,801000003,R_000017,,,1.0
201001258,201001265,801000003,R_000018,,,2.0
201001258,201001266,801000003,R_000019,,,3.0
201001258,201001267,801000003,R_000020,,,4.0
201001258,201001268,801000003,R_000021,,,5.0
201001258,201001269,801000003,R_000022,,,6.0
201001258,201001270,801000003,R_000023,,,7.0
201001258,201001271,801000003,R_000024,,,8.0
201001258,780000000,801000004,R_000025,,,
201001258,610000000,801000005,R_000026,,,
201001272,201001273,801000001,R_000027,42.5,克,
201001272,201001274,801000001,R_000028,42.5,克,
201001272,201001275,801000001,R_000029,几块,,
201001272,201001276,801000003,R_000030,,,1.0
201001272,201001277,801000003,R_000031,,,2.0
201001272,201001278,801000003,R_000032,,,3.0
201001272,201001279,801000003,R_000033,,,4.0
201001272,201001280,801000003,R_000034,,,5.0
201001272,201001281,801000003,R_000035,,,6.0
201001272,780000000,801000004,R_000036,,,
201001272,610000000,801000005,R_000037,,,
201001282,201001283,801000001,R_000038,600,毫升,
201001282,201001284,801000001,R_000039,20,克,
201001282,201001285,801000001,R_000040,24,克,
201001282,201001286,801000001,R_000041,24,克,
201001282,201001287,801000001,R_000042,18,毫升,
201001282,201001288,801000003,R_000043,,,1.0
201001282,201001289,801000003,R_000044,,,2.0
201001282,201001290,801000003,R_000045,,,3.0
201001282,201001291,801000003,R_000046,,,4.0
201001282,201001292,801000003,R_000047,,,5.0
201001282,201001293,801000003,R_000048,,,6.0
201001282,780000000,801000004,R_000049,,,
201001282,630000000,801000005,R_000050,,,
201001294,201001295,801000001,R_000051,15,ml,
201001294,201001296,801000001,R_000052,35~50,ml,
201001294,201001297,801000001,R_000053,50,ml,
201001294,201001298,801000001,R_000054,30,ml,
201001294,201001299,801000001,R_000055,15,ml,
201001294,201001300,801000001,R_000056,15,ml,
201001294,201001301,801000001,R_000057,适量,块,
201001294,201001302,801000001,R_000058,1,片,
201001294,201001303,801000003,R_000059,,,1.0
201001294,201001304,801000003,R_000060,,,2.0
201001294,201001305,801000003,R_000061,,,3.0
201001294,201001306,801000003,R_000062,,,4.0
201001294,201001307,801000003,R_000063,,,5.0
201001294,201001308,801000003,R_000064,,,6.0
201001294,201001309,801000003,R_000065,,,7.0
201001294,201001310,801000003,R_000066,,,8.0
201001294,201001311,801000003,R_000067,,,9.0
201001294,201001312,801000003,R_000068,,,10.0
201001294,780000000,801000004,R_000069,,,
201001294,630000000,801000005,R_000070,,,
201001313,201001314,801000001,R_000071,3,个,
201001313,201001315,801000001,R_000072,1,个,
201001313,201001316,801000001,R_000073,3,克,
201001313,201001317,801000001,R_000074,240,毫升,
201001313,201001318,801000001,R_000075,30,克,
201001313,201001319,801000001,R_000076,160,克,
201001313,201001320,801000001,R_000077,10,克,
201001313,201001321,801000001,R_000078,1,片,
201001313,201001322,801000001,R_000079,150,毫升,
201001313,201001323,801000003,R_000080,,,1.0
201001313,201001324,801000003,R_000081,,,2.0
201001313,201001325,801000003,R_000082,,,3.0
201001313,201001326,801000003,R_000083,,,4.0
201001313,201001327,801000003,R_000084,,,5.0
201001313,201001328,801000003,R_000085,,,6.0
201001313,201001329,801000003,R_000086,,,7.0
201001313,201001330,801000003,R_000087,,,8.0
201001313,201001331,801000003,R_000088,,,9.0
201001313,201001332,801000003,R_000089,,,10.0
201001313,780000000,801000004,R_000090,,,
201001313,630000000,801000005,R_000091,,,
201001333,201001334,801000001,R_000092,500,ml,
201001333,201001335,801000001,R_000093,10,g,
201001333,201001336,801000001,R_000094,适量,,
201001333,201001337,801000003,R_000095,,,1.0
201001333,201001338,801000003,R_000096,,,2.0
201001333,201001339,801000003,R_000097,,,3.0
201001333,201001340,801000003,R_000098,,,4.0
201001333,201001341,801000003,R_000099,,,5.0
201001333,201001342,801000003,R_000100,,,6.0
201001333,780000000,801000004,R_000101,,,
201001333,610000000,801000005,R_000102,,,
201001343,201001344,801000001,R_000103,200,克,
201001343,201001345,801000001,R_000104,2,克,
201001343,201001346,801000001,R_000105,60,克,
201001343,201001347,801000001,R_000106,10,克,
201001343,201001348,801000003,R_000107,,,1.0
201001343,201001349,801000003,R_000108,,,2.0
201001343,201001350,801000003,R_000109,,,3.0
201001343,201001351,801000003,R_000110,,,4.0
201001343,201001352,801000003,R_000111,,,5.0
201001343,201001353,801000003,R_000112,,,6.0
201001343,201001354,801000003,R_000113,,,7.0
201001343,201001355,801000003,R_000114,,,8.0
201001343,780000000,801000004,R_000115,,,
201001343,620000000,801000005,R_000116,,,
201001356,201001357,801000001,R_000117,30,ml,
201001356,201001358,801000001,R_000118,60,ml,
201001356,201001359,801000001,R_000119,50,g,
201001356,201001360,801000001,R_000120,30,ml,
201001356,201001361,801000001,R_000121,30,ml,
201001356,201001362,801000001,R_000122,10,ml,
201001356,201001363,801000001,R_000123,8,g,
201001356,201001364,801000001,R_000124,0.5,g,
201001356,201001365,801000001,R_000125,5,ml,
201001356,201001366,801000003,R_000126,,,1.0
201001356,201001367,801000003,R_000127,,,2.0
201001356,201001368,801000003,R_000128,,,3.0
201001356,201001369,801000003,R_000129,,,4.0
201001356,780000000,801000004,R_000130,,,
201001356,630000000,801000005,R_000131,,,
201001370,201001371,801000001,R_000132,800,克,
201001370,201001372,801000001,R_000133,8,克,
201001370,201001373,801000001,R_000134,1320,克,
201001370,201001374,801000003,R_000135,,,1.0
201001370,201001375,801000003,R_000136,,,2.0
201001370,201001376,801000003,R_000137,,,3.0
201001370,201001377,801000003,R_000138,,,4.0
201001370,201001378,801000003,R_000139,,,5.0
201001370,201001379,801000003,R_000140,,,6.0
201001370,201001380,801000003,R_000141,,,7.0
201001370,201001381,801000003,R_000142,,,8.0
201001370,780000000,801000004,R_000143,,,
201001370,640000000,801000005,R_000144,,,
201001382,201001383,801000001,R_000001,2000,毫升,
201001382,201001384,801000001,R_000002,25,克,
201001382,201001385,801000001,R_000003,25,克,
201001382,201001386,801000001,R_000004,30,克,
201001382,201001387,801000001,R_000005,100,克,
201001382,201001388,801000001,R_000006,2,克,
201001382,201001389,801000001,R_000007,4,克,
201001382,201001390,801000001,R_000008,1,克,
201001382,201001391,801000001,R_000009,3,克,
201001382,201001392,801000003,R_000010,,,1.0
201001382,201001393,801000003,R_000011,,,2.0
201001382,201001394,801000003,R_000012,,,3.0
201001382,201001395,801000003,R_000013,,,4.0
201001382,201001396,801000003,R_000014,,,5.0
201001382,201001397,801000003,R_000015,,,6.0
201001382,780000000,801000004,R_000016,,,
201001382,640000000,801000005,R_000017,,,
201001398,201001399,801000001,R_000018,30~40,毫升,
201001398,201001400,801000001,R_000019,1,罐,
201001398,201001401,801000001,R_000020,1,个,
201001398,201001402,801000001,R_000021,100,克,
201001398,201001403,801000001,R_000022,1,片,
201001398,201001404,801000003,R_000023,,,1.0
201001398,201001405,801000003,R_000024,,,2.0
201001398,201001406,801000003,R_000025,,,3.0
201001398,201001407,801000003,R_000026,,,4.0
201001398,201001408,801000003,R_000027,,,5.0
201001398,201001409,801000003,R_000028,,,6.0
201001398,201001410,801000003,R_000029,,,7.0
201001398,201001411,801000003,R_000030,,,8.0
201001398,201001412,801000003,R_000031,,,9.0
201001398,201001413,801000003,R_000032,,,10.0
201001398,201001414,801000003,R_000033,,,11.0
201001398,780000000,801000004,R_000034,,,
201001398,620000000,801000005,R_000035,,,
201001415,201001416,801000001,R_000036,35,毫升,
201001415,201001417,801000001,R_000037,1,罐,
201001415,201001418,801000001,R_000038,1,个,
201001415,201001419,801000001,R_000039,35,克,
201001415,201001420,801000001,R_000040,100,克,
201001415,201001421,801000001,R_000041,1,片,
201001415,201001422,801000003,R_000042,,,1.0
201001415,201001423,801000003,R_000043,,,2.0
201001415,201001424,801000003,R_000044,,,3.0
201001415,201001425,801000003,R_000045,,,4.0
201001415,201001426,801000003,R_000046,,,5.0
201001415,201001427,801000003,R_000047,,,6.0
201001415,780000000,801000004,R_000048,,,
201001415,620000000,801000005,R_000049,,,
201001428,201001429,801000001,R_000050,1000,克,
201001428,201001430,801000001,R_000051,1000,毫升,
201001428,201001431,801000001,R_000052,2,条,
201001428,201001432,801000001,R_000053,1,条,
201001428,201001433,801000001,R_000054,4,颗,
201001428,201001434,801000001,R_000055,3,厘米,
201001428,201001435,801000001,R_000056,3,颗,
201001428,201001436,801000001,R_000057,2,根,
201001428,201001437,801000001,R_000058,2,根,
201001428,201001438,801000001,R_000059,2,颗,
201001428,201001439,801000001,R_000060,4,厘米,
201001428,201001440,801000001,R_000061,3,颗,
201001428,201001441,801000001,R_000062,3,片,
201001428,201001442,801000001,R_000063,6,条,
201001428,201001443,801000001,R_000064,20,毫升,
201001428,201001444,801000001,R_000065,60,毫升,
201001428,201001445,801000001,R_000066,30,颗,
201001428,201001446,801000001,R_000067,3,克,
201001428,201001447,801000001,R_000068,10,毫升,
201001428,201001448,801000001,R_000069,5,毫升,
201001428,201001449,801000003,R_000070,,,1.0
201001428,201001450,801000003,R_000071,,,2.0
201001428,201001451,801000003,R_000072,,,3.0
201001428,201001452,801000003,R_000073,,,4.0
201001428,201001453,801000003,R_000074,,,5.0
201001428,720000000,801000004,R_000075,,,
201001428,640000000,801000005,R_000076,,,
201001454,201001455,801000001,R_000077,1,斤,
201001454,201001456,801000001,R_000078,2,克/斤兔肉,
201001454,201001457,801000001,R_000079,1,克/斤兔肉,
201001454,201001458,801000001,R_000080,5,克/斤兔肉,
201001454,201001459,801000001,R_000081,10,克/斤兔肉,
201001454,201001460,801000001,R_000082,0.9,升/斤兔肉,
201001454,201001461,801000001,R_000083,0.5,头/斤兔肉,
201001454,201001462,801000001,R_000084,0.5,头蒜量,
201001454,201001463,801000001,R_000085,15,克/斤兔肉,
201001454,201001464,801000001,R_000086,1,体积等于兔肉体积,
201001454,201001465,801000001,R_000087,1,小碗/3斤兔肉,
201001454,201001466,801000001,R_000088,1,粒/斤兔肉,
201001454,201001467,801000001,R_000089,1,大拇指长/斤兔肉,
201001454,201001468,801000001,R_000090,5,片/斤兔肉,
201001454,201001469,801000001,R_000091,1,黄豆大小/斤兔肉,
201001454,201001470,801000001,R_000092,2,颗/斤兔肉,
201001454,201001471,801000001,R_000093,15,克/斤兔肉,
201001454,201001472,801000001,R_000094,25,克/斤兔肉,
201001454,201001473,801000003,R_000095,,,1.0
201001454,201001474,801000003,R_000096,,,2.0
201001454,201001475,801000003,R_000097,,,3.0
201001454,201001476,801000003,R_000098,,,4.0
201001454,201001477,801000003,R_000099,,,5.0
201001454,201001478,801000003,R_000100,,,6.0
201001454,201001479,801000003,R_000101,,,7.0
201001454,201001480,801000003,R_000102,,,8.0
201001454,201001481,801000003,R_000103,,,9.0
201001454,201001482,801000003,R_000104,,,10.0
201001454,720000000,801000004,R_000105,,,
201001454,640000000,801000005,R_000106,,,
201001483,201001484,801000001,R_000107,10,只,
201001483,201001485,801000001,R_000108,500,毫升,
201001483,201001486,801000001,R_000109,10,克,
201001483,201001487,801000001,R_000110,15,克,
201001483,201001488,801000001,R_000111,3,克,
201001483,201001489,801000001,R_000112,2,克,
201001483,201001490,801000001,R_000113,2,片,
201001483,201001491,801000001,R_000114,20,毫升,
201001483,201001492,801000001,R_000115,1,个,
201001483,201001493,801000003,R_000116,,,1.0
201001483,201001494,801000003,R_000117,,,2.0
201001483,201001495,801000003,R_000118,,,3.0
201001483,201001496,801000003,R_000119,,,4.0
201001483,201001497,801000003,R_000120,,,5.0
201001483,201001498,801000003,R_000121,,,6.0
201001483,201001499,801000003,R_000122,,,7.0
201001483,720000000,801000004,R_000123,,,
201001483,630000000,801000005,R_000124,,,
201001500,201001501,801000001,R_000125,100,克,
201001500,201001502,801000001,R_000126,25,克,
201001500,201001503,801000001,R_000127,75,克,
201001500,201001504,801000001,R_000128,0.25,茶匙,
201001500,201001505,801000001,R_000129,4,汤匙,
201001500,201001506,801000001,R_000130,2,茶匙,
201001500,201001507,801000001,R_000131,1,汤匙,
201001500,201001508,801000001,R_000132,0.5,茶匙,
201001500,201001509,801000001,R_000133,2.5,茶匙,
201001500,201001510,801000001,R_000134,2,汤匙,
201001500,201001511,801000001,R_000135,200,毫升,
201001500,201001512,801000001,R_000136,500,毫升,
201001500,201001513,801000001,R_000137,6,汤匙,
201001500,201001514,801000003,R_000138,,,1.0
201001500,201001515,801000003,R_000139,,,2.0
201001500,201001516,801000003,R_000140,,,3.0
201001500,201001517,801000003,R_000141,,,4.0
201001500,201001518,801000003,R_000142,,,5.0
201001500,201001519,801000003,R_000143,,,6.0
201001500,201001520,801000003,R_000144,,,7.0
201001500,201001521,801000003,R_000145,,,8.0
201001500,201001522,801000003,R_000146,,,9.0
201001500,201001523,801000003,R_000147,,,10.0
201001500,201001524,801000003,R_000148,,,11.0
201001500,201001525,801000003,R_000149,,,12.0
201001500,720000000,801000004,R_000150,,,
201001500,640000000,801000005,R_000151,,,
201001526,201001527,801000001,R_000152,500,克,
201001526,201001528,801000001,R_000153,50,克,
201001526,201001529,801000001,R_000154,10,克,
201001526,201001530,801000001,R_000155,2,克,
201001526,201001531,801000001,R_000156,3,个,
201001526,201001532,801000001,R_000157,15,克,
201001526,201001533,801000001,R_000158,5,克,
201001526,201001534,801000001,R_000159,15,克,
201001526,201001535,801000001,R_000160,1.5,克,
201001526,201001536,801000001,R_000161,10,克,
201001526,201001537,801000001,R_000162,15,克,
201001526,201001538,801000001,R_000163,1,克,
201001526,201001539,801000001,R_000164,200,克,
201001526,201001540,801000001,R_000165,10,克,
201001526,201001541,801000001,R_000166,2000,克,
201001526,201001542,801000003,R_000167,,,1.0
201001526,201001543,801000003,R_000168,,,2.0
201001526,201001544,801000003,R_000169,,,3.0
201001526,201001545,801000003,R_000170,,,4.0
201001526,201001546,801000003,R_000171,,,5.0
201001526,201001547,801000003,R_000172,,,6.0
201001526,201001548,801000003,R_000173,,,7.0
201001526,201001549,801000003,R_000174,,,8.0
201001526,720000000,801000004,R_000175,,,
201001526,650000000,801000005,R_000176,,,
201001550,201001551,801000001,R_000177,250,g,
201001550,201001552,801000001,R_000178,2,颗,
201001550,201001553,801000001,R_000179,20,g,
201001550,201001554,801000001,R_000180,3,颗,
201001550,201001555,801000001,R_000181,20,ml,
201001550,201001556,801000001,R_000182,10,g,
201001550,201001557,801000001,R_000183,15,ml,
201001550,201001558,801000001,R_000184,3,g,
201001550,201001559,801000001,R_000185,1,根,
201001550,201001560,801000003,R_000186,,,1.0
201001550,201001561,801000003,R_000187,,,2.0
201001550,201001562,801000003,R_000188,,,3.0
201001550,201001563,801000003,R_000189,,,4.0
201001550,201001564,801000003,R_000190,,,5.0
201001550,201001565,801000003,R_000191,,,6.0
201001550,201001566,801000003,R_000192,,,7.0
201001550,201001567,801000003,R_000193,,,8.0
201001550,720000000,801000004,R_000194,,,
201001550,630000000,801000005,R_000195,,,
201001568,201001569,801000001,R_000196,500,g,
201001568,201001570,801000001,R_000197,4,条,
201001568,201001571,801000001,R_000198,4,颗,
201001568,201001572,801000001,R_000199,10,g,
201001568,201001573,801000001,R_000200,10,g,
201001568,201001574,801000001,R_000201,10,ml,
201001568,201001575,801000001,R_000202,10,g,
201001568,201001576,801000001,R_000203,1-2,g,
201001568,201001577,801000001,R_000204,0.5-1,根,
201001568,201001578,801000001,R_000205,2,瓣,
201001568,201001579,801000001,R_000206,15,ml,
201001568,201001580,801000003,R_000207,,,1.0
201001568,201001581,801000003,R_000208,,,2.0
201001568,201001582,801000003,R_000209,,,3.0
201001568,201001583,801000003,R_000210,,,4.0
201001568,201001584,801000003,R_000211,,,5.0
201001568,201001585,801000003,R_000212,,,6.0
201001568,201001586,801000003,R_000213,,,7.0
201001568,201001587,801000003,R_000214,,,8.0
201001568,201001588,801000003,R_000215,,,9.0
201001568,201001589,801000003,R_000216,,,10.0
201001568,201001590,801000003,R_000217,,,11.0
201001568,720000000,801000004,R_000218,,,
201001568,630000000,801000005,R_000219,,,
201001591,201001592,801000001,R_000001,20,个,
201001591,201001593,801000001,R_000002,20,ml,
201001591,201001594,801000001,R_000003,200,g,
201001591,201001595,801000001,R_000004,1-2,g,
201001591,201001596,801000001,R_000005,10,ml,
201001591,201001597,801000001,R_000006,10,ml,
201001591,201001598,801000001,R_000007,50,g,
201001591,201001599,801000001,R_000008,10,g,
201001591,201001600,801000001,R_000009,10,g,
201001591,201001601,801000001,R_000010,5,g,
201001591,201001602,801000003,R_000011,,,1.0
201001591,201001603,801000003,R_000012,,,2.0
201001591,201001604,801000003,R_000013,,,3.0
201001591,201001605,801000003,R_000014,,,4.0
201001591,720000000,801000004,R_000015,,,
201001591,630000000,801000005,R_000016,,,
201001606,201001607,801000001,R_000017,500,克,
201001606,201001608,801000001,R_000018,适量,,
201001606,201001609,801000001,R_000019,20,克,
201001606,201001610,801000001,R_000020,15,克,
201001606,201001611,801000001,R_000021,15,克,
201001606,201001612,801000001,R_000022,4,克,
201001606,201001613,801000001,R_000023,2,克,
201001606,201001614,801000001,R_000024,3,克,
201001606,201001615,801000001,R_000025,5,克,
201001606,201001616,801000001,R_000026,5,克,
201001606,201001617,801000001,R_000027,3,克,
201001606,201001618,801000001,R_000028,3,克,
201001606,201001619,801000001,R_000029,8,克,
201001606,201001620,801000001,R_000030,2,个,
201001606,201001621,801000001,R_000031,30,克,
201001606,201001622,801000001,R_000032,120,克,
201001606,201001623,801000001,R_000033,80,克,
201001606,201001624,801000003,R_000034,,,1.0
201001606,201001625,801000003,R_000035,,,2.0
201001606,201001626,801000003,R_000036,,,3.0
201001606,201001627,801000003,R_000037,,,4.0
201001606,201001628,801000003,R_000038,,,5.0
201001606,201001629,801000003,R_000039,,,6.0
201001606,720000000,801000004,R_000040,,,
201001606,630000000,801000005,R_000041,,,
201001630,201001631,801000001,R_000042,250,g,
201001630,201001632,801000001,R_000043,1,个,
201001630,201001633,801000001,R_000044,0.5,根,
201001630,201001634,801000001,R_000045,1,个,
201001630,201001635,801000001,R_000046,1,瓣,
201001630,201001636,801000001,R_000047,9,ml,
201001630,201001637,801000001,R_000048,3,g,
201001630,201001638,801000001,R_000049,1.5,g,
201001630,201001639,801000003,R_000050,,,1.0
201001630,201001640,801000003,R_000051,,,2.0
201001630,201001641,801000003,R_000052,,,3.0
201001630,201001642,801000003,R_000053,,,4.0
201001630,201001643,801000003,R_000054,,,5.0
201001630,720000000,801000004,R_000055,,,
201001630,630000000,801000005,R_000056,,,
201001644,201001645,801000001,R_000057,150,g,
201001644,201001646,801000001,R_000058,6,根,
201001644,201001647,801000001,R_000059,300,ml,
201001644,201001648,801000001,R_000060,50,g,
201001644,201001649,801000001,R_000061,20,ml,
201001644,201001650,801000001,R_000062,10,g,
201001644,201001651,801000001,R_000063,1,个,
201001644,201001652,801000001,R_000064,10,g,
201001644,201001653,801000001,R_000065,20,g,
201001644,201001654,801000001,R_000066,100,g,
201001644,201001655,801000001,R_000067,适量,,
201001644,201001656,801000001,R_000068,10,ml,
201001644,201001657,801000001,R_000069,适量,,
201001644,201001658,801000001,R_000070,适量,,
201001644,201001659,801000003,R_000071,,,1.0
201001644,201001660,801000003,R_000072,,,2.0
201001644,201001661,801000003,R_000073,,,3.0
201001644,201001662,801000003,R_000074,,,4.0
201001644,201001663,801000003,R_000075,,,5.0
201001644,201001664,801000003,R_000076,,,6.0
201001644,201001665,801000003,R_000077,,,7.0
201001644,720000000,801000004,R_000078,,,
201001644,640000000,801000005,R_000079,,,
201001666,201001667,801000001,R_000080,1250,克,
201001666,201001668,801000001,R_000081,10,克,
201001666,201001669,801000001,R_000082,150,克,
201001666,201001670,801000001,R_000083,15,克,
201001666,201001671,801000001,R_000084,35,克,
